invoice_id,item_type,amount
135_20250929,from_balance,493.2299
135_20250929,total,0.0
136_20240101,sales,0.0
136_20240101,fees,-0.0
136_20240101,credits_due,-0.0
136_20240101,from_balance,56.41
136_20240101,total,0.0
136_20240108,sales,0.0
136_20240108,fees,-0.0
136_20240108,credits_due,-0.0
136_20240108,from_balance,56.41
136_20240108,total,0.0
136_20240115,sales,156.9
136_20240115,fees,-54.01
136_20240115,credits_due,-0.0
136_20240115,from_balance,56.41
136_20240115,total,102.89000000000001
136_20240122,sales,479.43000000000006
136_20240122,fees,-113.48
136_20240122,credits_due,-0.0
136_20240122,from_balance,159.3
136_20240122,total,365.95000000000005
136_20240129,sales,72.37
136_20240129,fees,-23.25
136_20240129,credits_due,-0.0
136_20240129,from_balance,525.25
136_20240129,total,49.120000000000005
136_20240205,sales,0.0
136_20240205,fees,-0.0
136_20240205,credits_due,-0.0
136_20240205,from_balance,574.37
136_20240205,total,0.0
136_20240212,sales,0.0
136_20240212,fees,-0.0
136_20240212,credits_due,-0.0
136_20240212,from_balance,574.37
136_20240212,total,0.0
136_20240219,sales,0.0
136_20240219,fees,-0.0
136_20240219,credits_due,-0.0
136_20240219,from_balance,574.37
136_20240219,total,0.0
136_20240226,sales,0.0
136_20240226,fees,-0.0
136_20240226,credits_due,-320.07
136_20240226,from_balance,574.37
136_20240226,total,-320.07
136_20240304,sales,89.54
136_20240304,fees,-16.34
136_20240304,credits_due,-0.0
136_20240304,from_balance,254.3
136_20240304,total,73.2
136_20240311,sales,0.0
136_20240311,fees,-0.0
136_20240311,credits_due,-0.0
136_20240311,from_balance,327.5
136_20240311,total,0.0
136_20240318,sales,0.0
136_20240318,fees,-0.0
136_20240318,credits_due,-0.0
136_20240318,from_balance,327.5
136_20240318,total,0.0
136_20240325,sales,0.0
136_20240325,fees,-0.0
136_20240325,credits_due,-0.0
136_20240325,from_balance,327.5
136_20240325,total,0.0
136_20240401,sales,0.0
136_20240401,fees,-0.0
136_20240401,credits_due,-0.0
136_20240401,from_balance,327.5
136_20240401,total,0.0
136_20240408,sales,0.0
136_20240408,fees,-0.0
136_20240408,credits_due,-0.0
136_20240408,from_balance,327.5
136_20240408,total,0.0
136_20240415,sales,0.0
136_20240415,fees,-0.0
136_20240415,credits_due,-0.0
136_20240415,from_balance,327.5
136_20240415,total,0.0
136_20240422,sales,0.0
136_20240422,fees,-0.0
136_20240422,credits_due,-0.0
136_20240422,from_balance,327.5
136_20240422,total,0.0
136_20240429,sales,0.0
136_20240429,fees,-0.0
136_20240429,credits_due,-0.0
136_20240429,from_balance,327.5
136_20240429,total,0.0
136_20240506,sales,0.0
136_20240506,fees,-0.0
136_20240506,credits_due,-0.0
136_20240506,from_balance,327.5
136_20240506,total,0.0
136_20240513,sales,0.0
136_20240513,fees,-0.0
136_20240513,credits_due,-0.0
136_20240513,from_balance,327.5
136_20240513,total,0.0
136_20240520,sales,0.0
136_20240520,fees,-0.0
136_20240520,credits_due,-0.0
136_20240520,from_balance,327.5
136_20240520,total,0.0
136_20240527,sales,0.0
136_20240527,fees,-0.0
136_20240527,credits_due,-0.0
136_20240527,from_balance,327.5
136_20240527,total,0.0
136_20240603,sales,0.0
136_20240603,fees,-0.0
136_20240603,credits_due,-0.0
136_20240603,from_balance,327.5
136_20240603,total,0.0
136_20240610,sales,0.0
136_20240610,fees,-0.0
136_20240610,credits_due,-0.0
136_20240610,from_balance,327.5
136_20240610,total,0.0
136_20240617,sales,0.0
136_20240617,fees,-0.0
136_20240617,credits_due,-0.0
136_20240617,from_balance,327.5
136_20240617,total,0.0
136_20240624,sales,0.0
136_20240624,fees,-0.0
136_20240624,credits_due,-0.0
136_20240624,from_balance,327.5
136_20240624,total,0.0
136_20240701,sales,0.0
136_20240701,fees,-0.0
136_20240701,credits_due,-0.0
136_20240701,from_balance,327.5
136_20240701,total,0.0
136_20240708,sales,0.0
136_20240708,fees,-0.0
136_20240708,credits_due,-0.0
136_20240708,from_balance,327.5
136_20240708,total,0.0
136_20240715,sales,335.90997
136_20240715,fees,-52.02
136_20240715,credits_due,-0.0
136_20240715,from_balance,327.5
136_20240715,total,283.89
136_20240722,sales,67.84
136_20240722,fees,-14.33
136_20240722,credits_due,-0.0
136_20240722,from_balance,611.39
136_20240722,total,53.510000000000005
136_20240729,sales,81.29
136_20240729,fees,-19.51
136_20240729,credits_due,-0.0
136_20240729,from_balance,664.9
136_20240729,total,61.78
136_20240805,sales,202.99
136_20240805,fees,-53.18
136_20240805,credits_due,-0.0
136_20240805,from_balance,726.68
136_20240805,total,149.81
136_20240812,sales,0.0
136_20240812,fees,-0.0
136_20240812,credits_due,-0.0
136_20240812,from_balance,876.49
136_20240812,total,0.0
136_20240819,sales,129.3
136_20240819,fees,-20.31
136_20240819,credits_due,-0.0
136_20240819,from_balance,876.49
136_20240819,total,108.99000000000001
136_20240826,sales,0.0
136_20240826,fees,-0.0
136_20240826,credits_due,-0.0
136_20240826,from_balance,985.48
136_20240826,total,0.0
136_20240902,sales,0.0
136_20240902,fees,-0.0
136_20240902,credits_due,-0.0
136_20240902,from_balance,985.48
136_20240902,total,0.0
136_20240909,sales,0.0
136_20240909,fees,-0.0
136_20240909,credits_due,-486.42
136_20240909,from_balance,985.48
136_20240909,total,-486.42
136_20240916,sales,0.0
136_20240916,fees,-0.0
136_20240916,credits_due,-0.0
136_20240916,from_balance,499.06
136_20240916,total,0.0
136_20240923,sales,0.0
136_20240923,fees,-0.0
136_20240923,credits_due,-0.0
136_20240923,from_balance,499.06
136_20240923,total,0.0
136_20240930,sales,0.0
136_20240930,fees,-0.0
136_20240930,credits_due,-0.0
136_20240930,from_balance,499.06
136_20240930,total,0.0
136_20241007,sales,0.0
136_20241007,fees,-0.0
136_20241007,credits_due,-0.0
136_20241007,from_balance,499.06
136_20241007,total,0.0
136_20241014,sales,0.0
136_20241014,fees,-0.0
136_20241014,credits_due,-0.0
136_20241014,from_balance,499.06
136_20241014,total,0.0
136_20241021,sales,0.0
136_20241021,fees,-0.0
136_20241021,credits_due,-0.0
136_20241021,from_balance,499.06
136_20241021,total,0.0
136_20241028,sales,0.0
136_20241028,fees,-0.0
136_20241028,credits_due,-0.0
136_20241028,from_balance,499.06
136_20241028,total,0.0
136_20241104,sales,0.0
136_20241104,fees,-0.0
136_20241104,credits_due,-0.0
136_20241104,from_balance,499.06
136_20241104,total,0.0
136_20241111,sales,0.0
136_20241111,fees,-0.0
136_20241111,credits_due,-0.0
136_20241111,from_balance,499.06
136_20241111,total,0.0
136_20241118,sales,0.0
136_20241118,fees,-0.0
136_20241118,credits_due,-0.0
136_20241118,from_balance,499.06
136_20241118,total,0.0
136_20241125,sales,0.0
136_20241125,fees,-0.0
136_20241125,credits_due,-0.0
136_20241125,from_balance,499.06
136_20241125,total,0.0
136_20241202,sales,0.0
136_20241202,fees,-0.0
136_20241202,credits_due,-0.0
136_20241202,from_balance,499.06
136_20241202,total,0.0
136_20241209,sales,0.0
136_20241209,fees,-0.0
136_20241209,credits_due,-0.0
136_20241209,from_balance,499.06
136_20241209,total,0.0
136_20241216,sales,0.0
136_20241216,fees,-0.0
136_20241216,credits_due,-0.0
136_20241216,from_balance,499.06
136_20241216,total,0.0
136_20241223,sales,124.42
136_20241223,fees,-19.07
136_20241223,credits_due,-0.0
136_20241223,from_balance,499.06
136_20241223,total,105.35
136_20241230,sales,0.0
136_20241230,fees,-0.0
136_20241230,credits_due,-0.0
136_20241230,from_balance,604.41
136_20241230,total,0.0
136_20250106,sales,0.0
136_20250106,fees,-0.0
136_20250106,credits_due,-0.0
136_20250106,from_balance,604.41
136_20250106,total,0.0
136_20250113,sales,0.0
136_20250113,fees,-0.0
136_20250113,credits_due,-0.0
136_20250113,from_balance,604.41
136_20250113,total,0.0
136_20250120,sales,0.0
136_20250120,fees,-0.0
136_20250120,credits_due,-0.0
136_20250120,from_balance,604.41
136_20250120,total,0.0
136_20250127,sales,0.0
136_20250127,fees,-0.0
136_20250127,credits_due,-0.0
136_20250127,from_balance,604.41
136_20250127,total,0.0
136_20250203,sales,0.0
136_20250203,fees,-0.0
136_20250203,credits_due,-0.0
136_20250203,from_balance,604.41
136_20250203,total,0.0
136_20250210,sales,149.09
136_20250210,fees,-51.27
136_20250210,credits_due,-0.0
136_20250210,from_balance,604.41
136_20250210,total,97.82
136_20250217,sales,0.0
136_20250217,fees,-0.0
136_20250217,credits_due,-0.0
136_20250217,from_balance,702.23
136_20250217,total,0.0
136_20250224,sales,0.0
136_20250224,fees,-0.0
136_20250224,credits_due,-0.0
136_20250224,from_balance,702.23
136_20250224,total,0.0
136_20250303,sales,0.0
136_20250303,fees,-0.0
136_20250303,credits_due,-0.0
136_20250303,from_balance,702.23
136_20250303,total,0.0
136_20250310,sales,139.16
136_20250310,fees,-23.16
136_20250310,credits_due,-0.0
136_20250310,from_balance,702.23
136_20250310,total,116.0
136_20250317,sales,0.0
136_20250317,fees,-0.0
136_20250317,credits_due,-0.0
136_20250317,from_balance,818.23
136_20250317,total,0.0
136_20250324,sales,0.0
136_20250324,fees,-0.0
136_20250324,credits_due,-0.0
136_20250324,from_balance,818.23
136_20250324,total,0.0
136_20250331,sales,0.0
136_20250331,fees,-0.0
136_20250331,credits_due,-0.0
136_20250331,from_balance,818.23
136_20250331,total,0.0
136_20250407,sales,88.98
136_20250407,fees,-24.35
136_20250407,credits_due,-0.0
136_20250407,from_balance,818.23
136_20250407,total,64.63
136_20250414,sales,146.01998
136_20250414,fees,-25.04
136_20250414,credits_due,-0.0
136_20250414,from_balance,882.86
136_20250414,total,120.97999
136_20250421,sales,0.0
136_20250421,fees,-0.0
136_20250421,credits_due,-0.0
136_20250421,from_balance,1003.84
136_20250421,total,0.0
136_20250428,sales,0.0
136_20250428,fees,-0.0
136_20250428,credits_due,-788.88
136_20250428,from_balance,1003.84
136_20250428,total,-788.88
136_20250505,sales,0.0
136_20250505,fees,-0.0
136_20250505,credits_due,-0.0
136_20250505,from_balance,214.96000000000004
136_20250505,total,0.0
136_20250512,sales,0.0
136_20250512,fees,-0.0
136_20250512,credits_due,-0.0
136_20250512,from_balance,214.96000000000004
136_20250512,total,0.0
136_20250519,sales,0.0
136_20250519,fees,-0.0
136_20250519,credits_due,-0.0
136_20250519,from_balance,214.96000000000004
136_20250519,total,0.0
136_20250526,sales,0.0
136_20250526,fees,-0.0
136_20250526,credits_due,-0.0
136_20250526,from_balance,214.96000000000004
136_20250526,total,0.0
136_20250602,sales,0.0
136_20250602,fees,-0.0
136_20250602,credits_due,-0.0
136_20250602,from_balance,214.96000000000004
136_20250602,total,0.0
136_20250609,sales,0.0
136_20250609,fees,-0.0
136_20250609,credits_due,-0.0
136_20250609,from_balance,214.96000000000004
136_20250609,total,0.0
136_20250616,sales,90.27
136_20250616,fees,-29.88
136_20250616,credits_due,-0.0
136_20250616,from_balance,214.96000000000004
136_20250616,total,60.39
136_20250623,sales,0.0
136_20250623,fees,-0.0
136_20250623,credits_due,-0.0
136_20250623,from_balance,275.35
136_20250623,total,0.0
136_20250630,sales,0.0
136_20250630,fees,-0.0
136_20250630,credits_due,-0.0
136_20250630,from_balance,275.35
136_20250630,total,0.0
136_20250707,sales,0.0
136_20250707,fees,-0.0
136_20250707,credits_due,-0.0
136_20250707,from_balance,275.35
136_20250707,total,0.0
136_20250714,sales,0.0
136_20250714,fees,-0.0
136_20250714,credits_due,-0.0
136_20250714,from_balance,275.35
136_20250714,total,0.0
136_20250721,sales,86.32
136_20250721,fees,-24.35
136_20250721,credits_due,-0.0
136_20250721,from_balance,275.35
136_20250721,total,61.96999
136_20250728,sales,0.0
136_20250728,fees,-0.0
136_20250728,credits_due,-0.0
136_20250728,from_balance,337.32
136_20250728,total,0.0
136_20250804,sales,0.0
136_20250804,fees,-0.0
136_20250804,credits_due,-0.0
136_20250804,from_balance,337.32
136_20250804,total,0.0
136_20250811,sales,0.0
136_20250811,fees,-0.0
136_20250811,credits_due,-0.0
136_20250811,from_balance,337.32
136_20250811,total,0.0
136_20250818,sales,0.0
136_20250818,fees,-0.0
136_20250818,credits_due,-0.0
136_20250818,from_balance,337.32
136_20250818,total,0.0
136_20250825,sales,0.0
136_20250825,fees,-0.0
136_20250825,credits_due,-0.0
136_20250825,from_balance,337.32
136_20250825,total,0.0
136_20250901,sales,0.0
136_20250901,fees,-0.0
136_20250901,credits_due,-0.0
136_20250901,from_balance,337.32
136_20250901,total,0.0
136_20250908,sales,0.0
136_20250908,fees,-0.0
136_20250908,credits_due,-0.0
136_20250908,from_balance,337.32
136_20250908,total,0.0
136_20250915,sales,0.0
136_20250915,fees,-0.0
136_20250915,credits_due,-0.0
136_20250915,from_balance,337.32
136_20250915,total,0.0
136_20250922,sales,0.0
136_20250922,fees,-0.0
136_20250922,credits_due,-0.0
136_20250922,from_balance,337.32
136_20250922,total,0.0
136_20250929,sales,0.0
136_20250929,fees,-0.0
136_20250929,credits_due,-0.0
136_20250929,from_balance,337.32
136_20250929,total,0.0
137_20240101,sales,0.0
137_20240101,fees,-0.0
137_20240101,credits_due,-0.0
137_20240101,from_balance,201.02
137_20240101,total,0.0
137_20240108,sales,0.0
137_20240108,fees,-0.0
137_20240108,credits_due,-0.0
137_20240108,from_balance,201.02
137_20240108,total,0.0
137_20240115,sales,0.0
137_20240115,fees,-0.0
137_20240115,credits_due,-0.0
137_20240115,from_balance,201.02
137_20240115,total,0.0
137_20240122,sales,102.98
137_20240122,fees,-13.91
137_20240122,credits_due,-0.0
137_20240122,from_balance,201.02
137_20240122,total,89.07000000000001
137_20240129,sales,0.0
137_20240129,fees,-0.0
137_20240129,credits_due,-0.0
137_20240129,from_balance,290.09000000000003
137_20240129,total,0.0
137_20240205,sales,0.0
137_20240205,fees,-0.0
137_20240205,credits_due,-0.0
137_20240205,from_balance,290.09000000000003
137_20240205,total,0.0
137_20240212,sales,0.0
137_20240212,fees,-0.0
137_20240212,credits_due,-0.0
137_20240212,from_balance,290.09000000000003
137_20240212,total,0.0
137_20240219,sales,0.0
137_20240219,fees,-0.0
137_20240219,credits_due,-0.0
137_20240219,from_balance,290.09000000000003
137_20240219,total,0.0
137_20240226,sales,0.0
137_20240226,fees,-0.0
137_20240226,credits_due,-0.0
137_20240226,from_balance,290.09000000000003
137_20240226,total,0.0
137_20240304,sales,0.0
137_20240304,fees,-0.0
137_20240304,credits_due,-0.0
137_20240304,from_balance,290.09000000000003
137_20240304,total,0.0
137_20240311,sales,0.0
137_20240311,fees,-0.0
137_20240311,credits_due,-0.0
137_20240311,from_balance,290.09000000000003
137_20240311,total,0.0
137_20240318,sales,0.0
137_20240318,fees,-0.0
137_20240318,credits_due,-0.0
137_20240318,from_balance,290.09000000000003
137_20240318,total,0.0
137_20240325,sales,0.0
137_20240325,fees,-0.0
137_20240325,credits_due,-0.0
137_20240325,from_balance,290.09000000000003
137_20240325,total,0.0
137_20240401,sales,0.0
137_20240401,fees,-0.0
137_20240401,credits_due,-0.0
137_20240401,from_balance,290.09000000000003
137_20240401,total,0.0
137_20240408,sales,79.72
137_20240408,fees,-14.97
137_20240408,credits_due,-0.0
137_20240408,from_balance,290.09000000000003
137_20240408,total,64.75
137_20240415,sales,33.81
137_20240415,fees,-3.82
137_20240415,credits_due,-0.0
137_20240415,from_balance,354.84000000000003
137_20240415,total,29.990000000000002
137_20240422,sales,0.0
137_20240422,fees,-0.0
137_20240422,credits_due,-0.0
137_20240422,from_balance,384.83000000000004
137_20240422,total,0.0
137_20240429,sales,0.0
137_20240429,fees,-0.0
137_20240429,credits_due,-0.0
137_20240429,from_balance,384.83000000000004
137_20240429,total,0.0
137_20240506,sales,0.0
137_20240506,fees,-0.0
137_20240506,credits_due,-0.0
137_20240506,from_balance,384.83000000000004
137_20240506,total,0.0
137_20240513,sales,0.0
137_20240513,fees,-0.0
137_20240513,credits_due,-0.0
137_20240513,from_balance,384.83000000000004
137_20240513,total,0.0
137_20240520,sales,20.44
137_20240520,fees,-4.16
137_20240520,credits_due,-0.0
137_20240520,from_balance,384.83000000000004
137_20240520,total,16.28
137_20240527,sales,0.0
137_20240527,fees,-0.0
137_20240527,credits_due,-0.0
137_20240527,from_balance,401.11
137_20240527,total,0.0
137_20240603,sales,0.0
137_20240603,fees,-0.0
137_20240603,credits_due,-0.0
137_20240603,from_balance,401.11
137_20240603,total,0.0
137_20240610,sales,0.0
137_20240610,fees,-0.0
137_20240610,credits_due,-0.0
137_20240610,from_balance,401.11
137_20240610,total,0.0
137_20240617,sales,0.0
137_20240617,fees,-0.0
137_20240617,credits_due,-0.0
137_20240617,from_balance,401.11
137_20240617,total,0.0
137_20240624,sales,0.0
137_20240624,fees,-0.0
137_20240624,credits_due,-0.0
137_20240624,from_balance,401.11
137_20240624,total,0.0
137_20240701,sales,0.0
137_20240701,fees,-0.0
137_20240701,credits_due,-0.0
137_20240701,from_balance,401.11
137_20240701,total,0.0
137_20240708,sales,0.0
137_20240708,fees,-0.0
137_20240708,credits_due,-0.0
137_20240708,from_balance,401.11
137_20240708,total,0.0
137_20240715,sales,0.0
137_20240715,fees,-0.0
137_20240715,credits_due,-0.0
137_20240715,from_balance,401.11
137_20240715,total,0.0
137_20240722,sales,0.0
137_20240722,fees,-0.0
137_20240722,credits_due,-0.0
137_20240722,from_balance,401.11
137_20240722,total,0.0
137_20240729,sales,0.0
137_20240729,fees,-0.0
137_20240729,credits_due,-0.0
137_20240729,from_balance,401.11
137_20240729,total,0.0
137_20240805,sales,0.0
137_20240805,fees,-0.0
137_20240805,credits_due,-0.0
137_20240805,from_balance,401.11
137_20240805,total,0.0
137_20240812,sales,240.39998
137_20240812,fees,-48.94
137_20240812,credits_due,-0.0
137_20240812,from_balance,401.11
137_20240812,total,191.45998
137_20240819,sales,425.6
137_20240819,fees,-55.49
137_20240819,credits_due,-0.0
137_20240819,from_balance,592.5699
137_20240819,total,370.11
137_20240826,sales,320.64
137_20240826,fees,-76.23
137_20240826,credits_due,-0.0
137_20240826,from_balance,962.68
137_20240826,total,244.40997
137_20240902,sales,55.78
137_20240902,fees,-11.12
137_20240902,credits_due,-0.0
137_20240902,from_balance,1207.09
137_20240902,total,44.660000000000004
137_20240909,sales,0.0
137_20240909,fees,-0.0
137_20240909,credits_due,-0.0
137_20240909,from_balance,1251.75
137_20240909,total,0.0
137_20240916,sales,0.0
137_20240916,fees,-0.0
137_20240916,credits_due,-0.0
137_20240916,from_balance,1251.75
137_20240916,total,0.0
137_20240923,sales,0.0
137_20240923,fees,-0.0
137_20240923,credits_due,-0.0
137_20240923,from_balance,1251.75
137_20240923,total,0.0
137_20240930,sales,18.75
137_20240930,fees,-3.82
137_20240930,credits_due,-0.0
137_20240930,from_balance,1251.75
137_20240930,total,14.93
137_20241007,sales,0.0
137_20241007,fees,-0.0
137_20241007,credits_due,-0.0
137_20241007,from_balance,1266.68
137_20241007,total,0.0
137_20241014,sales,0.0
137_20241014,fees,-0.0
137_20241014,credits_due,-0.0
137_20241014,from_balance,1266.68
137_20241014,total,0.0
